
-0.01,0.00,1.01,0.34,-0.14,0.04
0.00,-0.00,1.01,0.36,-0.21,-0.14
-0.01,0.00,1.01,0.47,-0.24,-0.11
-0.01,-0.00,1.01,0.37,-0.31,-0.11
-0.01,0.00,1.01,0.26,-0.04,-0.06
-0.00,0.00,1.01,0.34,-0.22,-0.12
-0.01,0.00,1.01,0.22,-0.16,-0.17
-0.01,-0.00,1.01,0.47,-0.06,0.02
-0.00,-0.00,1.00,0.31,-0.05,-0.25
-0.01,0.01,1.00,0.30,-0.17,0.02
-0.01,0.00,1.01,0.46,-0.18,-0.02
-0.00,0.01,1.00,0.33,-0.33,-0.17
-0.01,0.01,1.00,0.35,-0.28,-0.21
-0.00,0.00,1.01,0.53,-0.21,-0.05
-0.00,0.01,1.00,0.39,-0.19,-0.17
0.00,0.01,1.01,0.34,-0.08,-0.11
-0.00,0.00,1.01,0.49,-0.21,-0.16
-0.00,-0.00,1.00,0.38,0.00,-0.08
-0.01,0.00,1.01,0.40,-0.21,0.02
-0.00,0.01,1.01,0.37,-0.02,-0.04
-0.00,0.01,1.01,0.35,0.01,-0.15
-0.00,-0.00,1.01,0.37,-0.15,-0.15
-0.00,-0.00,1.01,0.40,-0.22,-0.24
-0.01,-0.00,1.01,0.47,-0.08,0.01
-0.00,0.00,1.01,0.47,-0.07,-0.24
0.00,0.00,1.00,0.37,-0.10,-0.01
0.01,-0.00,1.01,0.40,0.00,-0.15
-0.00,-0.00,1.01,0.44,-0.03,-0.11
0.00,0.00,1.01,0.40,-0.24,-0.11
-0.00,-0.00,1.01,0.34,-0.15,-0.13
-0.01,0.00,1.01,0.30,-0.05,0.02
-0.01,0.00,1.00,0.39,0.06,-0.28
-0.01,-0.00,1.00,0.26,-0.02,-0.24
-0.00,0.00,1.01,0.55,-0.11,-0.05
-0.01,0.00,1.01,0.37,-0.22,-0.11
-0.01,0.00,1.01,0.36,-0.18,-0.17
-0.00,-0.00,1.01,0.39,-0.15,0.00
-0.00,-0.00,1.00,0.54,-0.15,-0.08
-0.01,-0.00,1.01,0.34,-0.13,0.00
-0.01,-0.00,1.01,0.42,-0.03,0.02
-0.01,-0.00,1.02,0.51,-0.36,-0.04
-0.00,0.01,1.01,0.40,-0.35,-0.17
0.00,-0.00,1.00,0.31,-0.15,-0.20
-0.01,0.00,1.01,0.44,-0.05,-0.03
-0.01,0.00,1.01,0.42,-0.19,-0.22
-0.00,-0.01,1.00,0.45,-0.10,-0.10
-0.01,0.00,1.01,0.40,0.05,0.02
-0.00,-0.00,1.01,0.39,-0.14,-0.03
-0.00,-0.00,1.01,0.55,-0.23,-0.16
-0.00,0.00,1.00,0.44,-0.08,-0.12
-0.00,0.00,1.00,0.45,-0.02,-0.01
-0.00,-0.00,1.01,0.44,-0.18,-0.04
-0.01,0.00,1.01,0.63,-0.08,-0.25
-0.01,-0.00,1.00,0.48,-0.10,-0.02
-0.00,0.00,1.01,0.40,-0.08,-0.16
-0.01,0.00,1.00,0.53,0.21,-0.10
-0.01,0.00,1.01,0.50,-0.30,-0.18
-0.00,-0.00,1.01,0.44,-0.09,-0.05
0.00,0.00,1.01,0.43,0.11,-0.05
-0.00,-0.00,1.01,0.38,-0.30,-0.21
-0.00,-0.00,1.01,0.39,-0.15,-0.13
-0.00,-0.00,1.00,0.40,-0.33,-0.17
-0.01,-0.00,1.01,0.22,-0.22,-0.12
0.00,0.00,1.01,0.41,-0.04,-0.15
-0.00,0.00,1.01,0.40,-0.12,-0.05
-0.00,0.00,1.00,0.42,-0.38,-0.06
-0.01,-0.00,1.00,0.36,-0.09,-0.15
-0.00,-0.00,1.00,0.23,-0.19,-0.05
0.00,0.00,1.00,0.44,-0.15,-0.15
-0.00,-0.00,1.01,0.47,-0.20,0.03
0.00,0.00,1.00,0.36,-0.19,-0.13
-0.01,0.00,1.01,0.44,-0.14,-0.17
-0.01,0.00,1.00,0.40,-0.11,-0.05
-0.00,-0.00,1.01,0.37,-0.15,-0.13
0.00,0.00,1.01,0.48,-0.15,-0.11
-0.01,0.00,1.00,0.45,-0.29,-0.07
0.01,-0.01,1.02,0.50,-0.41,-0.05
-0.00,0.00,1.01,0.23,-0.32,-0.09
-0.01,-0.00,1.01,0.47,-0.13,-0.17
-0.00,-0.00,1.00,0.47,-0.07,-0.12
-0.01,-0.00,1.02,0.37,-0.06,0.10
-0.01,-0.01,1.00,0.65,-0.27,-0.15
-0.00,0.00,1.00,0.41,-0.16,0.01
-0.01,0.00,1.00,0.26,-0.04,-0.11
-0.00,0.00,1.01,0.38,-0.09,-0.14
-0.00,-0.00,1.01,0.38,-0.03,-0.09
-0.01,0.00,1.01,0.41,-0.15,-0.02
-0.00,0.01,1.00,0.51,-0.10,0.15
-0.00,0.00,1.01,0.57,-0.08,-0.13
-0.00,-0.00,1.00,0.10,-0.11,-0.07
-0.01,0.01,1.01,0.56,-0.11,-0.08
-0.00,0.00,1.01,0.53,-0.21,-0.15
-0.01,0.00,1.01,0.47,-0.08,-0.02
-0.01,0.00,1.01,0.36,-0.19,0.06
0.00,0.00,1.00,0.27,-0.08,-0.02
0.00,-0.00,1.01,0.58,-0.02,-0.09
-0.00,-0.00,1.02,0.44,-0.18,-0.04
-0.00,0.00,1.01,0.26,-0.08,-0.11
-0.01,-0.00,1.01,0.32,-0.02,-0.09
-0.01,-0.00,1.01,0.46,-0.29,-0.16
-0.00,-0.00,1.00,0.34,-0.21,-0.02
-0.01,-0.00,1.01,0.31,-0.08,-0.05
-0.01,0.00,1.01,0.41,-0.13,-0.06
0.00,0.00,1.01,0.57,-0.07,-0.09
-0.01,0.00,1.01,0.23,-0.05,-0.15
-0.01,-0.00,1.01,0.45,-0.06,-0.11
-0.01,0.00,1.02,0.50,-0.02,-0.14
0.00,-0.00,1.01,0.36,-0.08,-0.08
-0.00,0.00,1.01,0.24,-0.36,-0.06
0.00,0.01,1.00,0.38,-0.17,-0.08
-0.00,-0.00,1.00,0.33,0.14,-0.03
-0.00,0.00,1.00,0.29,0.03,-0.24
-0.01,0.00,1.00,0.39,0.12,-0.10
-0.00,-0.00,1.00,0.40,-0.08,0.02
-0.00,0.01,1.00,0.38,-0.27,-0.12
-0.01,-0.00,1.00,0.59,-0.01,-0.05
-0.01,0.00,1.01,0.37,-0.05,-0.08
-0.00,-0.00,1.00,0.28,-0.21,-0.14
0.00,0.00,1.01,0.40,-0.27,0.01
-0.00,-0.00,1.01,0.37,-0.13,-0.04
-0.00,0.00,1.01,0.46,-0.01,-0.18
-0.00,-0.00,1.01,0.44,-0.02,-0.10
-0.01,0.00,1.01,0.38,0.02,-0.08
0.00,-0.00,1.00,0.40,-0.11,-0.05
-0.00,-0.00,1.02,0.28,0.00,-0.09
-0.01,0.00,1.01,0.37,-0.19,-0.17
-0.00,-0.00,1.01,0.43,0.08,-0.21
0.00,-0.00,1.00,0.32,-0.11,-0.13
-0.00,-0.01,1.01,0.45,-0.11,-0.04
-0.01,0.00,1.01,0.49,-0.19,-0.18
0.00,-0.00,1.00,0.58,0.02,-0.01
-0.01,0.00,1.00,0.43,-0.04,-0.11
0.01,-0.00,1.01,0.47,-0.14,0.15
-0.00,0.01,1.00,0.38,-0.09,-0.08
-0.01,0.00,1.02,0.45,-0.18,-0.05
-0.00,0.00,1.01,0.40,0.04,-0.17
-0.00,-0.00,1.01,0.53,-0.14,-0.22
-0.00,0.00,1.01,0.31,-0.05,-0.19
-0.02,0.00,1.01,0.41,0.01,-0.06
-0.00,0.00,1.01,0.40,-0.07,-0.15
-0.00,0.01,1.01,0.34,0.12,0.00
-0.00,0.00,1.01,0.40,-0.11,-0.08
-0.01,-0.00,1.01,0.37,-0.30,0.01
-0.00,-0.00,1.02,0.40,-0.31,-0.04
0.00,-0.00,1.01,0.38,-0.15,-0.06
-0.00,0.01,1.00,0.50,-0.01,-0.06
-0.01,0.00,1.00,0.37,0.17,-0.16
0.00,-0.00,1.01,0.41,-0.10,0.05
0.00,-0.00,1.00,0.34,0.05,-0.05
0.00,-0.00,1.02,0.35,-0.13,-0.03
-0.01,-0.00,1.01,0.50,-0.06,-0.24
-0.01,0.00,1.01,0.50,-0.15,-0.03
-0.01,0.00,1.00,0.38,-0.09,-0.10
-0.01,0.00,1.00,0.27,0.09,-0.15
-0.01,-0.01,1.01,0.50,-0.12,-0.10
-0.01,-0.00,1.01,0.49,-0.01,-0.08
0.00,0.00,1.01,0.28,0.03,0.02
-0.00,0.00,1.01,0.44,-0.11,-0.03
0.00,-0.01,1.01,0.47,0.05,-0.07
-0.00,0.00,1.00,0.50,-0.21,-0.07
-0.01,-0.00,1.01,0.40,-0.27,-0.15
-0.00,0.00,1.01,0.35,-0.13,-0.08
-0.01,-0.00,1.01,0.33,-0.21,-0.13
-0.00,-0.00,1.01,0.42,-0.02,-0.03
0.00,-0.00,1.00,0.50,-0.06,-0.14
-0.00,0.00,1.01,0.39,-0.05,-0.08
0.00,0.00,1.01,0.53,-0.13,0.04
-0.01,0.00,1.01,0.36,-0.10,-0.08
-0.00,0.00,1.01,0.31,-0.03,-0.08
-0.01,-0.00,0.99,0.44,-0.15,-0.18
-0.01,0.00,1.00,0.38,-0.08,-0.21
0.00,0.00,1.00,0.29,-0.21,-0.08
-0.01,-0.00,1.01,0.44,-0.20,-0.05
-0.01,0.00,1.01,0.47,-0.27,-0.14
-0.00,0.00,1.00,0.27,-0.10,-0.17
-0.00,-0.00,1.00,0.25,-0.13,-0.15
-0.01,-0.00,1.00,0.43,-0.08,-0.03
-0.01,0.00,1.01,0.41,-0.25,-0.16
0.00,0.00,1.01,0.42,-0.12,-0.21
-0.00,0.00,1.01,0.31,-0.24,0.01
-0.00,0.00,1.00,0.40,-0.23,-0.11
-0.00,-0.00,1.00,0.36,-0.29,-0.08
-0.01,0.00,1.00,0.38,-0.17,0.03
-0.01,0.00,1.01,0.54,-0.18,0.00
-0.01,0.00,1.00,0.31,-0.21,-0.13
-0.00,0.00,1.01,0.29,-0.07,-0.08
-0.01,0.00,1.00,0.32,0.05,-0.13
-0.01,-0.01,1.01,0.30,-0.20,0.01
0.00,-0.00,1.00,0.35,-0.34,0.04
-0.00,-0.00,1.01,0.42,-0.11,-0.06
-0.00,0.00,1.01,0.46,-0.01,-0.27
-0.00,-0.01,1.01,0.43,-0.20,-0.01
-0.01,0.00,1.00,0.37,-0.15,-0.07
-0.01,-0.01,1.01,0.45,-0.28,-0.10
-0.00,0.00,1.01,0.40,-0.09,-0.05
-0.01,0.00,1.01,0.41,0.04,-0.20
-0.00,0.00,1.01,0.44,-0.22,-0.18
-0.00,0.00,1.01,0.41,-0.03,-0.21
0.00,-0.00,1.01,0.42,-0.08,-0.08
-0.00,0.00,1.02,0.43,-0.41,-0.12
-0.01,0.00,1.00,0.44,0.01,0.02
-0.01,-0.00,1.01,0.44,-0.09,-0.18
-0.01,0.00,1.00,0.27,-0.03,-0.17
-0.00,0.00,1.00,0.52,-0.40,-0.08
-0.00,0.01,1.01,0.30,-0.11,-0.12
0.00,0.01,1.01,0.37,-0.08,-0.06
-0.01,0.00,1.01,0.54,-0.01,-0.05
-0.00,-0.00,1.01,0.50,-0.15,-0.10
-0.00,-0.00,1.01,0.47,-0.09,-0.10
-0.01,-0.01,1.01,0.46,-0.13,-0.07
-0.00,-0.00,1.01,0.39,-0.25,-0.05
-0.00,0.00,1.00,0.48,-0.04,-0.12
-0.00,-0.00,1.00,0.46,-0.11,0.00
-0.00,-0.00,1.01,0.40,-0.21,0.06
-0.01,-0.00,1.01,0.45,-0.09,-0.08
0.00,0.00,1.00,0.45,-0.11,-0.08
-0.00,-0.00,1.01,0.40,-0.24,-0.06
-0.00,-0.00,1.00,0.27,-0.08,-0.13
-0.01,0.00,1.00,0.43,-0.11,-0.02
-0.00,0.00,1.00,0.46,-0.15,-0.24
-0.01,0.00,1.01,0.40,-0.28,0.02
-0.00,-0.00,1.01,0.32,-0.14,-0.18
-0.00,-0.00,1.01,0.25,-0.12,-0.05
-0.01,-0.00,1.01,0.43,-0.15,-0.19
-0.00,0.00,1.01,0.44,-0.16,-0.24
-0.01,-0.00,1.00,0.31,-0.21,-0.17
0.00,0.01,1.00,0.47,-0.14,-0.12
0.00,-0.00,1.00,0.28,-0.12,-0.05
-0.00,-0.00,1.01,0.31,-0.32,-0.27
-0.01,-0.00,1.01,0.49,-0.34,-0.01
0.00,0.00,1.01,0.43,-0.04,-0.24
-0.01,-0.01,1.01,0.39,0.02,-0.12
-0.00,0.00,1.01,0.57,0.07,-0.02
0.00,-0.00,1.01,0.26,-0.28,-0.19
-0.00,0.00,1.00,0.26,0.17,0.02
0.00,-0.00,1.00,0.37,-0.31,-0.03
-0.00,0.00,1.01,0.43,-0.14,-0.18
-0.00,0.01,1.01,0.48,-0.24,-0.05
-0.01,-0.00,1.00,0.33,-0.05,0.00
-0.01,0.01,1.00,0.36,-0.09,-0.16
-0.01,0.00,1.01,0.53,-0.15,0.06
-0.00,-0.00,1.00,0.32,-0.08,-0.02
-0.01,-0.00,1.01,0.44,-0.08,-0.18
0.00,-0.00,1.01,0.43,-0.23,0.02
0.00,-0.00,1.00,0.40,-0.02,0.02
-0.00,-0.00,1.01,0.33,-0.05,-0.17
-0.00,0.00,1.00,0.34,0.18,-0.03
-0.01,0.00,1.01,0.53,-0.15,-0.07
-0.00,-0.00,1.01,0.42,-0.01,0.06
-0.00,0.00,1.01,0.38,-0.16,-0.16
-0.00,0.00,1.01,0.36,-0.04,-0.08
-0.01,0.00,1.01,0.23,-0.04,-0.14
0.00,0.00,1.01,0.56,-0.02,-0.04
-0.01,-0.00,1.00,0.31,-0.16,-0.08
-0.00,-0.00,1.02,0.40,-0.28,-0.11
-0.01,0.00,1.00,0.37,-0.11,-0.14
-0.01,-0.00,1.01,0.36,-0.15,-0.21
-0.01,-0.01,1.00,0.29,-0.01,-0.07
-0.01,0.00,1.00,0.40,0.05,-0.08
-0.01,0.00,1.01,0.47,-0.26,-0.19
-0.00,0.00,1.01,0.37,-0.25,-0.14
0.00,0.00,1.00,0.53,-0.02,-0.25
-0.01,-0.00,1.01,0.47,0.05,0.00
-0.01,0.00,1.02,0.33,-0.16,0.11
-0.01,0.00,1.00,0.44,-0.17,-0.17
-0.01,-0.00,1.02,0.37,-0.19,-0.13
-0.01,0.01,1.01,0.50,-0.31,-0.06
-0.00,-0.00,1.01,0.49,-0.09,-0.11
-0.00,0.00,1.01,0.44,-0.07,-0.10
-0.00,-0.00,1.01,0.16,-0.12,-0.20
0.00,-0.00,1.01,0.53,-0.18,-0.21
0.00,-0.00,1.01,0.43,-0.16,-0.08
0.00,-0.00,1.00,0.50,-0.09,-0.22
-0.00,0.00,1.00,0.53,-0.23,-0.15
-0.00,-0.00,1.00,0.40,-0.02,-0.19
-0.01,0.00,1.01,0.37,-0.10,-0.07
-0.00,-0.00,1.01,0.66,-0.19,-0.13
-0.00,-0.00,1.01,0.44,-0.24,-0.04
-0.00,0.00,1.01,0.35,-0.11,-0.05
-0.01,-0.00,1.01,0.38,-0.03,-0.06
-0.00,-0.01,1.00,0.51,0.01,-0.05
-0.01,-0.01,1.00,0.38,-0.15,0.08
-0.01,0.00,1.00,0.53,-0.05,-0.03
-0.01,0.00,1.00,0.45,-0.18,0.00
-0.01,0.00,1.01,0.43,0.02,-0.09
-0.01,0.00,1.01,0.50,-0.40,-0.14
-0.01,-0.00,1.01,0.42,-0.25,-0.17
-0.00,0.00,1.00,0.46,-0.24,-0.14
0.00,-0.00,1.01,0.44,0.07,-0.08
0.00,0.00,1.00,0.37,-0.24,-0.22
-0.00,0.01,1.00,0.29,-0.12,-0.07
-0.00,-0.00,1.01,0.34,-0.24,-0.03
